mode,scene_name,sources,class_names,full_img_path,full_mask_path
folder,ADE_train_00008665,,,ade20k/ade20k_images/ADE_train_00008665.jpg,ade20k/ade20k_mask/ADE_train_00008665.png
folder,ADE_train_00008666,,,ade20k/ade20k_images/ADE_train_00008666.jpg,ade20k/ade20k_mask/ADE_train_00008666.png
folder,ADE_train_00008667,,,ade20k/ade20k_images/ADE_train_00008667.jpg,ade20k/ade20k_mask/ADE_train_00008667.png
folder,ADE_train_00008668,,,ade20k/ade20k_images/ADE_train_00008668.jpg,ade20k/ade20k_mask/ADE_train_00008668.png
folder,ADE_train_00008669,,,ade20k/ade20k_images/ADE_train_00008669.jpg,ade20k/ade20k_mask/ADE_train_00008669.png
folder,ADE_train_00008670,,,ade20k/ade20k_images/ADE_train_00008670.jpg,ade20k/ade20k_mask/ADE_train_00008670.png
folder,ADE_train_00008671,,,ade20k/ade20k_images/ADE_train_00008671.jpg,ade20k/ade20k_mask/ADE_train_00008671.png
folder,ADE_train_00008672,,,ade20k/ade20k_images/ADE_train_00008672.jpg,ade20k/ade20k_mask/ADE_train_00008672.png
folder,ADE_train_00008673,,,ade20k/ade20k_images/ADE_train_00008673.jpg,ade20k/ade20k_mask/ADE_train_00008673.png
folder,ADE_train_00008674,,,ade20k/ade20k_images/ADE_train_00008674.jpg,ade20k/ade20k_mask/ADE_train_00008674.png
folder,ADE_train_00008675,,,ade20k/ade20k_images/ADE_train_00008675.jpg,ade20k/ade20k_mask/ADE_train_00008675.png
folder,ADE_train_00008676,,,ade20k/ade20k_images/ADE_train_00008676.jpg,ade20k/ade20k_mask/ADE_train_00008676.png
folder,ADE_train_00008677,,,ade20k/ade20k_images/ADE_train_00008677.jpg,ade20k/ade20k_mask/ADE_train_00008677.png
folder,ADE_train_00008678,,,ade20k/ade20k_images/ADE_train_00008678.jpg,ade20k/ade20k_mask/ADE_train_00008678.png
folder,ADE_train_00008679,,,ade20k/ade20k_images/ADE_train_00008679.jpg,ade20k/ade20k_mask/ADE_train_00008679.png
folder,ADE_train_00008680,,,ade20k/ade20k_images/ADE_train_00008680.jpg,ade20k/ade20k_mask/ADE_train_00008680.png
folder,ADE_train_00008681,,,ade20k/ade20k_images/ADE_train_00008681.jpg,ade20k/ade20k_mask/ADE_train_00008681.png
folder,ADE_train_00008682,,,ade20k/ade20k_images/ADE_train_00008682.jpg,ade20k/ade20k_mask/ADE_train_00008682.png
folder,ADE_train_00008683,,,ade20k/ade20k_images/ADE_train_00008683.jpg,ade20k/ade20k_mask/ADE_train_00008683.png
folder,ADE_train_00008684,,,ade20k/ade20k_images/ADE_train_00008684.jpg,ade20k/ade20k_mask/ADE_train_00008684.png
folder,ADE_train_00008685,,,ade20k/ade20k_images/ADE_train_00008685.jpg,ade20k/ade20k_mask/ADE_train_00008685.png
folder,ADE_train_00008686,,,ade20k/ade20k_images/ADE_train_00008686.jpg,ade20k/ade20k_mask/ADE_train_00008686.png
folder,ADE_train_00008687,,,ade20k/ade20k_images/ADE_train_00008687.jpg,ade20k/ade20k_mask/ADE_train_00008687.png
folder,ADE_train_00008688,,,ade20k/ade20k_images/ADE_train_00008688.jpg,ade20k/ade20k_mask/ADE_train_00008688.png
folder,ADE_train_00008689,,,ade20k/ade20k_images/ADE_train_00008689.jpg,ade20k/ade20k_mask/ADE_train_00008689.png
folder,ADE_train_00008690,,,ade20k/ade20k_images/ADE_train_00008690.jpg,ade20k/ade20k_mask/ADE_train_00008690.png
folder,ADE_train_00008691,,,ade20k/ade20k_images/ADE_train_00008691.jpg,ade20k/ade20k_mask/ADE_train_00008691.png
folder,ADE_train_00008692,,,ade20k/ade20k_images/ADE_train_00008692.jpg,ade20k/ade20k_mask/ADE_train_00008692.png
folder,ADE_train_00008693,,,ade20k/ade20k_images/ADE_train_00008693.jpg,ade20k/ade20k_mask/ADE_train_00008693.png
folder,ADE_train_00008694,,,ade20k/ade20k_images/ADE_train_00008694.jpg,ade20k/ade20k_mask/ADE_train_00008694.png
folder,ADE_train_00008695,,,ade20k/ade20k_images/ADE_train_00008695.jpg,ade20k/ade20k_mask/ADE_train_00008695.png
folder,ADE_train_00008696,,,ade20k/ade20k_images/ADE_train_00008696.jpg,ade20k/ade20k_mask/ADE_train_00008696.png
folder,ADE_train_00008697,,,ade20k/ade20k_images/ADE_train_00008697.jpg,ade20k/ade20k_mask/ADE_train_00008697.png
folder,ADE_train_00008698,,,ade20k/ade20k_images/ADE_train_00008698.jpg,ade20k/ade20k_mask/ADE_train_00008698.png
folder,ADE_train_00008699,,,ade20k/ade20k_images/ADE_train_00008699.jpg,ade20k/ade20k_mask/ADE_train_00008699.png
folder,ADE_train_00008700,,,ade20k/ade20k_images/ADE_train_00008700.jpg,ade20k/ade20k_mask/ADE_train_00008700.png
folder,ADE_train_00008701,,,ade20k/ade20k_images/ADE_train_00008701.jpg,ade20k/ade20k_mask/ADE_train_00008701.png
folder,ADE_train_00008702,,,ade20k/ade20k_images/ADE_train_00008702.jpg,ade20k/ade20k_mask/ADE_train_00008702.png
folder,ADE_train_00008703,,,ade20k/ade20k_images/ADE_train_00008703.jpg,ade20k/ade20k_mask/ADE_train_00008703.png
folder,ADE_train_00008704,,,ade20k/ade20k_images/ADE_train_00008704.jpg,ade20k/ade20k_mask/ADE_train_00008704.png
folder,ADE_train_00008705,,,ade20k/ade20k_images/ADE_train_00008705.jpg,ade20k/ade20k_mask/ADE_train_00008705.png
folder,ADE_train_00008706,,,ade20k/ade20k_images/ADE_train_00008706.jpg,ade20k/ade20k_mask/ADE_train_00008706.png
folder,ADE_train_00008707,,,ade20k/ade20k_images/ADE_train_00008707.jpg,ade20k/ade20k_mask/ADE_train_00008707.png
folder,ADE_train_00008708,,,ade20k/ade20k_images/ADE_train_00008708.jpg,ade20k/ade20k_mask/ADE_train_00008708.png
folder,ADE_train_00008709,,,ade20k/ade20k_images/ADE_train_00008709.jpg,ade20k/ade20k_mask/ADE_train_00008709.png
folder,ADE_train_00008710,,,ade20k/ade20k_images/ADE_train_00008710.jpg,ade20k/ade20k_mask/ADE_train_00008710.png
folder,ADE_train_00008711,,,ade20k/ade20k_images/ADE_train_00008711.jpg,ade20k/ade20k_mask/ADE_train_00008711.png
folder,ADE_train_00008712,,,ade20k/ade20k_images/ADE_train_00008712.jpg,ade20k/ade20k_mask/ADE_train_00008712.png
folder,ADE_train_00008713,,,ade20k/ade20k_images/ADE_train_00008713.jpg,ade20k/ade20k_mask/ADE_train_00008713.png
folder,ADE_train_00008714,,,ade20k/ade20k_images/ADE_train_00008714.jpg,ade20k/ade20k_mask/ADE_train_00008714.png
folder,ADE_train_00008715,,,ade20k/ade20k_images/ADE_train_00008715.jpg,ade20k/ade20k_mask/ADE_train_00008715.png
folder,ADE_train_00008716,,,ade20k/ade20k_images/ADE_train_00008716.jpg,ade20k/ade20k_mask/ADE_train_00008716.png
folder,ADE_train_00008717,,,ade20k/ade20k_images/ADE_train_00008717.jpg,ade20k/ade20k_mask/ADE_train_00008717.png
folder,ADE_train_00008718,,,ade20k/ade20k_images/ADE_train_00008718.jpg,ade20k/ade20k_mask/ADE_train_00008718.png
folder,ADE_train_00008719,,,ade20k/ade20k_images/ADE_train_00008719.jpg,ade20k/ade20k_mask/ADE_train_00008719.png
folder,ADE_train_00008720,,,ade20k/ade20k_images/ADE_train_00008720.jpg,ade20k/ade20k_mask/ADE_train_00008720.png
folder,ADE_train_00008721,,,ade20k/ade20k_images/ADE_train_00008721.jpg,ade20k/ade20k_mask/ADE_train_00008721.png
folder,ADE_train_00008722,,,ade20k/ade20k_images/ADE_train_00008722.jpg,ade20k/ade20k_mask/ADE_train_00008722.png
folder,ADE_train_00008723,,,ade20k/ade20k_images/ADE_train_00008723.jpg,ade20k/ade20k_mask/ADE_train_00008723.png
folder,ADE_train_00008724,,,ade20k/ade20k_images/ADE_train_00008724.jpg,ade20k/ade20k_mask/ADE_train_00008724.png
folder,ADE_train_00008725,,,ade20k/ade20k_images/ADE_train_00008725.jpg,ade20k/ade20k_mask/ADE_train_00008725.png
folder,ADE_train_00008726,,,ade20k/ade20k_images/ADE_train_00008726.jpg,ade20k/ade20k_mask/ADE_train_00008726.png
folder,ADE_train_00008727,,,ade20k/ade20k_images/ADE_train_00008727.jpg,ade20k/ade20k_mask/ADE_train_00008727.png
folder,ADE_train_00008728,,,ade20k/ade20k_images/ADE_train_00008728.jpg,ade20k/ade20k_mask/ADE_train_00008728.png
folder,ADE_train_00008729,,,ade20k/ade20k_images/ADE_train_00008729.jpg,ade20k/ade20k_mask/ADE_train_00008729.png
folder,ADE_train_00008730,,,ade20k/ade20k_images/ADE_train_00008730.jpg,ade20k/ade20k_mask/ADE_train_00008730.png
folder,ADE_train_00008731,,,ade20k/ade20k_images/ADE_train_00008731.jpg,ade20k/ade20k_mask/ADE_train_00008731.png
folder,ADE_train_00008732,,,ade20k/ade20k_images/ADE_train_00008732.jpg,ade20k/ade20k_mask/ADE_train_00008732.png
folder,ADE_train_00008733,,,ade20k/ade20k_images/ADE_train_00008733.jpg,ade20k/ade20k_mask/ADE_train_00008733.png
folder,ADE_train_00008734,,,ade20k/ade20k_images/ADE_train_00008734.jpg,ade20k/ade20k_mask/ADE_train_00008734.png
folder,ADE_train_00008735,,,ade20k/ade20k_images/ADE_train_00008735.jpg,ade20k/ade20k_mask/ADE_train_00008735.png
folder,ADE_train_00008736,,,ade20k/ade20k_images/ADE_train_00008736.jpg,ade20k/ade20k_mask/ADE_train_00008736.png
folder,ADE_train_00008737,,,ade20k/ade20k_images/ADE_train_00008737.jpg,ade20k/ade20k_mask/ADE_train_00008737.png
folder,ADE_train_00008738,,,ade20k/ade20k_images/ADE_train_00008738.jpg,ade20k/ade20k_mask/ADE_train_00008738.png
folder,ADE_train_00008739,,,ade20k/ade20k_images/ADE_train_00008739.jpg,ade20k/ade20k_mask/ADE_train_00008739.png
folder,ADE_train_00008740,,,ade20k/ade20k_images/ADE_train_00008740.jpg,ade20k/ade20k_mask/ADE_train_00008740.png
folder,ADE_train_00008741,,,ade20k/ade20k_images/ADE_train_00008741.jpg,ade20k/ade20k_mask/ADE_train_00008741.png
folder,ADE_train_00008742,,,ade20k/ade20k_images/ADE_train_00008742.jpg,ade20k/ade20k_mask/ADE_train_00008742.png
folder,ADE_train_00008743,,,ade20k/ade20k_images/ADE_train_00008743.jpg,ade20k/ade20k_mask/ADE_train_00008743.png
folder,ADE_train_00008744,,,ade20k/ade20k_images/ADE_train_00008744.jpg,ade20k/ade20k_mask/ADE_train_00008744.png
folder,ADE_train_00008745,,,ade20k/ade20k_images/ADE_train_00008745.jpg,ade20k/ade20k_mask/ADE_train_00008745.png
folder,ADE_train_00008746,,,ade20k/ade20k_images/ADE_train_00008746.jpg,ade20k/ade20k_mask/ADE_train_00008746.png
folder,ADE_train_00008747,,,ade20k/ade20k_images/ADE_train_00008747.jpg,ade20k/ade20k_mask/ADE_train_00008747.png
folder,ADE_train_00008748,,,ade20k/ade20k_images/ADE_train_00008748.jpg,ade20k/ade20k_mask/ADE_train_00008748.png
folder,ADE_train_00008749,,,ade20k/ade20k_images/ADE_train_00008749.jpg,ade20k/ade20k_mask/ADE_train_00008749.png
folder,ADE_train_00008750,,,ade20k/ade20k_images/ADE_train_00008750.jpg,ade20k/ade20k_mask/ADE_train_00008750.png
folder,ADE_train_00008751,,,ade20k/ade20k_images/ADE_train_00008751.jpg,ade20k/ade20k_mask/ADE_train_00008751.png
folder,ADE_train_00008752,,,ade20k/ade20k_images/ADE_train_00008752.jpg,ade20k/ade20k_mask/ADE_train_00008752.png
folder,ADE_train_00008753,,,ade20k/ade20k_images/ADE_train_00008753.jpg,ade20k/ade20k_mask/ADE_train_00008753.png
folder,ADE_train_00008754,,,ade20k/ade20k_images/ADE_train_00008754.jpg,ade20k/ade20k_mask/ADE_train_00008754.png
folder,ADE_train_00008755,,,ade20k/ade20k_images/ADE_train_00008755.jpg,ade20k/ade20k_mask/ADE_train_00008755.png
folder,ADE_train_00008756,,,ade20k/ade20k_images/ADE_train_00008756.jpg,ade20k/ade20k_mask/ADE_train_00008756.png
folder,ADE_train_00008757,,,ade20k/ade20k_images/ADE_train_00008757.jpg,ade20k/ade20k_mask/ADE_train_00008757.png
folder,ADE_train_00008758,,,ade20k/ade20k_images/ADE_train_00008758.jpg,ade20k/ade20k_mask/ADE_train_00008758.png
folder,ADE_train_00008759,,,ade20k/ade20k_images/ADE_train_00008759.jpg,ade20k/ade20k_mask/ADE_train_00008759.png
folder,ADE_train_00008760,,,ade20k/ade20k_images/ADE_train_00008760.jpg,ade20k/ade20k_mask/ADE_train_00008760.png
folder,ADE_train_00008761,,,ade20k/ade20k_images/ADE_train_00008761.jpg,ade20k/ade20k_mask/ADE_train_00008761.png
folder,ADE_train_00008762,,,ade20k/ade20k_images/ADE_train_00008762.jpg,ade20k/ade20k_mask/ADE_train_00008762.png
folder,ADE_train_00008763,,,ade20k/ade20k_images/ADE_train_00008763.jpg,ade20k/ade20k_mask/ADE_train_00008763.png
folder,ADE_train_00008764,,,ade20k/ade20k_images/ADE_train_00008764.jpg,ade20k/ade20k_mask/ADE_train_00008764.png
folder,ADE_train_00008765,,,ade20k/ade20k_images/ADE_train_00008765.jpg,ade20k/ade20k_mask/ADE_train_00008765.png
folder,ADE_train_00008766,,,ade20k/ade20k_images/ADE_train_00008766.jpg,ade20k/ade20k_mask/ADE_train_00008766.png
folder,ADE_train_00008767,,,ade20k/ade20k_images/ADE_train_00008767.jpg,ade20k/ade20k_mask/ADE_train_00008767.png
folder,ADE_train_00008768,,,ade20k/ade20k_images/ADE_train_00008768.jpg,ade20k/ade20k_mask/ADE_train_00008768.png
folder,ADE_train_00008769,,,ade20k/ade20k_images/ADE_train_00008769.jpg,ade20k/ade20k_mask/ADE_train_00008769.png
folder,ADE_train_00008770,,,ade20k/ade20k_images/ADE_train_00008770.jpg,ade20k/ade20k_mask/ADE_train_00008770.png
folder,ADE_train_00008771,,,ade20k/ade20k_images/ADE_train_00008771.jpg,ade20k/ade20k_mask/ADE_train_00008771.png
folder,ADE_train_00008772,,,ade20k/ade20k_images/ADE_train_00008772.jpg,ade20k/ade20k_mask/ADE_train_00008772.png
folder,ADE_train_00008773,,,ade20k/ade20k_images/ADE_train_00008773.jpg,ade20k/ade20k_mask/ADE_train_00008773.png
folder,ADE_train_00008774,,,ade20k/ade20k_images/ADE_train_00008774.jpg,ade20k/ade20k_mask/ADE_train_00008774.png
folder,ADE_train_00008775,,,ade20k/ade20k_images/ADE_train_00008775.jpg,ade20k/ade20k_mask/ADE_train_00008775.png
folder,ADE_train_00008776,,,ade20k/ade20k_images/ADE_train_00008776.jpg,ade20k/ade20k_mask/ADE_train_00008776.png
folder,ADE_train_00008777,,,ade20k/ade20k_images/ADE_train_00008777.jpg,ade20k/ade20k_mask/ADE_train_00008777.png
folder,ADE_train_00008778,,,ade20k/ade20k_images/ADE_train_00008778.jpg,ade20k/ade20k_mask/ADE_train_00008778.png
folder,ADE_train_00008779,,,ade20k/ade20k_images/ADE_train_00008779.jpg,ade20k/ade20k_mask/ADE_train_00008779.png
folder,ADE_train_00008780,,,ade20k/ade20k_images/ADE_train_00008780.jpg,ade20k/ade20k_mask/ADE_train_00008780.png
folder,ADE_train_00008781,,,ade20k/ade20k_images/ADE_train_00008781.jpg,ade20k/ade20k_mask/ADE_train_00008781.png
folder,ADE_train_00008782,,,ade20k/ade20k_images/ADE_train_00008782.jpg,ade20k/ade20k_mask/ADE_train_00008782.png
folder,ADE_train_00008783,,,ade20k/ade20k_images/ADE_train_00008783.jpg,ade20k/ade20k_mask/ADE_train_00008783.png
folder,ADE_train_00008784,,,ade20k/ade20k_images/ADE_train_00008784.jpg,ade20k/ade20k_mask/ADE_train_00008784.png
folder,ADE_train_00008785,,,ade20k/ade20k_images/ADE_train_00008785.jpg,ade20k/ade20k_mask/ADE_train_00008785.png
folder,ADE_train_00008786,,,ade20k/ade20k_images/ADE_train_00008786.jpg,ade20k/ade20k_mask/ADE_train_00008786.png
folder,ADE_train_00008787,,,ade20k/ade20k_images/ADE_train_00008787.jpg,ade20k/ade20k_mask/ADE_train_00008787.png
folder,ADE_train_00008788,,,ade20k/ade20k_images/ADE_train_00008788.jpg,ade20k/ade20k_mask/ADE_train_00008788.png
folder,ADE_train_00008789,,,ade20k/ade20k_images/ADE_train_00008789.jpg,ade20k/ade20k_mask/ADE_train_00008789.png
folder,ADE_train_00008790,,,ade20k/ade20k_images/ADE_train_00008790.jpg,ade20k/ade20k_mask/ADE_train_00008790.png
folder,ADE_train_00008791,,,ade20k/ade20k_images/ADE_train_00008791.jpg,ade20k/ade20k_mask/ADE_train_00008791.png
folder,ADE_train_00008792,,,ade20k/ade20k_images/ADE_train_00008792.jpg,ade20k/ade20k_mask/ADE_train_00008792.png
folder,ADE_train_00008793,,,ade20k/ade20k_images/ADE_train_00008793.jpg,ade20k/ade20k_mask/ADE_train_00008793.png
folder,ADE_train_00008794,,,ade20k/ade20k_images/ADE_train_00008794.jpg,ade20k/ade20k_mask/ADE_train_00008794.png
folder,ADE_train_00008795,,,ade20k/ade20k_images/ADE_train_00008795.jpg,ade20k/ade20k_mask/ADE_train_00008795.png
folder,ADE_train_00008796,,,ade20k/ade20k_images/ADE_train_00008796.jpg,ade20k/ade20k_mask/ADE_train_00008796.png
folder,ADE_train_00008797,,,ade20k/ade20k_images/ADE_train_00008797.jpg,ade20k/ade20k_mask/ADE_train_00008797.png
folder,ADE_train_00008798,,,ade20k/ade20k_images/ADE_train_00008798.jpg,ade20k/ade20k_mask/ADE_train_00008798.png
folder,ADE_train_00008799,,,ade20k/ade20k_images/ADE_train_00008799.jpg,ade20k/ade20k_mask/ADE_train_00008799.png
folder,ADE_train_00008800,,,ade20k/ade20k_images/ADE_train_00008800.jpg,ade20k/ade20k_mask/ADE_train_00008800.png
folder,ADE_train_00008801,,,ade20k/ade20k_images/ADE_train_00008801.jpg,ade20k/ade20k_mask/ADE_train_00008801.png
folder,ADE_train_00008802,,,ade20k/ade20k_images/ADE_train_00008802.jpg,ade20k/ade20k_mask/ADE_train_00008802.png
folder,ADE_train_00008803,,,ade20k/ade20k_images/ADE_train_00008803.jpg,ade20k/ade20k_mask/ADE_train_00008803.png
folder,ADE_train_00008804,,,ade20k/ade20k_images/ADE_train_00008804.jpg,ade20k/ade20k_mask/ADE_train_00008804.png
folder,ADE_train_00008805,,,ade20k/ade20k_images/ADE_train_00008805.jpg,ade20k/ade20k_mask/ADE_train_00008805.png
folder,ADE_train_00008806,,,ade20k/ade20k_images/ADE_train_00008806.jpg,ade20k/ade20k_mask/ADE_train_00008806.png
folder,ADE_train_00008807,,,ade20k/ade20k_images/ADE_train_00008807.jpg,ade20k/ade20k_mask/ADE_train_00008807.png
folder,ADE_train_00008808,,,ade20k/ade20k_images/ADE_train_00008808.jpg,ade20k/ade20k_mask/ADE_train_00008808.png
folder,ADE_train_00008809,,,ade20k/ade20k_images/ADE_train_00008809.jpg,ade20k/ade20k_mask/ADE_train_00008809.png
folder,ADE_train_00008810,,,ade20k/ade20k_images/ADE_train_00008810.jpg,ade20k/ade20k_mask/ADE_train_00008810.png
folder,ADE_train_00008811,,,ade20k/ade20k_images/ADE_train_00008811.jpg,ade20k/ade20k_mask/ADE_train_00008811.png
folder,ADE_train_00008812,,,ade20k/ade20k_images/ADE_train_00008812.jpg,ade20k/ade20k_mask/ADE_train_00008812.png
folder,ADE_train_00008813,,,ade20k/ade20k_images/ADE_train_00008813.jpg,ade20k/ade20k_mask/ADE_train_00008813.png
folder,ADE_train_00008814,,,ade20k/ade20k_images/ADE_train_00008814.jpg,ade20k/ade20k_mask/ADE_train_00008814.png
folder,ADE_train_00008815,,,ade20k/ade20k_images/ADE_train_00008815.jpg,ade20k/ade20k_mask/ADE_train_00008815.png
folder,ADE_train_00008816,,,ade20k/ade20k_images/ADE_train_00008816.jpg,ade20k/ade20k_mask/ADE_train_00008816.png
folder,ADE_train_00008817,,,ade20k/ade20k_images/ADE_train_00008817.jpg,ade20k/ade20k_mask/ADE_train_00008817.png
folder,ADE_train_00008818,,,ade20k/ade20k_images/ADE_train_00008818.jpg,ade20k/ade20k_mask/ADE_train_00008818.png
folder,ADE_train_00008819,,,ade20k/ade20k_images/ADE_train_00008819.jpg,ade20k/ade20k_mask/ADE_train_00008819.png
folder,ADE_train_00008820,,,ade20k/ade20k_images/ADE_train_00008820.jpg,ade20k/ade20k_mask/ADE_train_00008820.png
folder,ADE_train_00008821,,,ade20k/ade20k_images/ADE_train_00008821.jpg,ade20k/ade20k_mask/ADE_train_00008821.png
folder,ADE_train_00008822,,,ade20k/ade20k_images/ADE_train_00008822.jpg,ade20k/ade20k_mask/ADE_train_00008822.png
folder,ADE_train_00008823,,,ade20k/ade20k_images/ADE_train_00008823.jpg,ade20k/ade20k_mask/ADE_train_00008823.png
folder,ADE_train_00008824,,,ade20k/ade20k_images/ADE_train_00008824.jpg,ade20k/ade20k_mask/ADE_train_00008824.png
folder,ADE_train_00008825,,,ade20k/ade20k_images/ADE_train_00008825.jpg,ade20k/ade20k_mask/ADE_train_00008825.png
folder,ADE_train_00008826,,,ade20k/ade20k_images/ADE_train_00008826.jpg,ade20k/ade20k_mask/ADE_train_00008826.png
folder,ADE_train_00008827,,,ade20k/ade20k_images/ADE_train_00008827.jpg,ade20k/ade20k_mask/ADE_train_00008827.png
folder,ADE_train_00008828,,,ade20k/ade20k_images/ADE_train_00008828.jpg,ade20k/ade20k_mask/ADE_train_00008828.png
folder,ADE_train_00008829,,,ade20k/ade20k_images/ADE_train_00008829.jpg,ade20k/ade20k_mask/ADE_train_00008829.png
folder,ADE_train_00008830,,,ade20k/ade20k_images/ADE_train_00008830.jpg,ade20k/ade20k_mask/ADE_train_00008830.png
folder,ADE_train_00008831,,,ade20k/ade20k_images/ADE_train_00008831.jpg,ade20k/ade20k_mask/ADE_train_00008831.png
folder,ADE_train_00008832,,,ade20k/ade20k_images/ADE_train_00008832.jpg,ade20k/ade20k_mask/ADE_train_00008832.png
folder,ADE_train_00008833,,,ade20k/ade20k_images/ADE_train_00008833.jpg,ade20k/ade20k_mask/ADE_train_00008833.png
folder,ADE_train_00008834,,,ade20k/ade20k_images/ADE_train_00008834.jpg,ade20k/ade20k_mask/ADE_train_00008834.png
folder,ADE_train_00008835,,,ade20k/ade20k_images/ADE_train_00008835.jpg,ade20k/ade20k_mask/ADE_train_00008835.png
folder,ADE_train_00008836,,,ade20k/ade20k_images/ADE_train_00008836.jpg,ade20k/ade20k_mask/ADE_train_00008836.png
folder,ADE_train_00008837,,,ade20k/ade20k_images/ADE_train_00008837.jpg,ade20k/ade20k_mask/ADE_train_00008837.png
folder,ADE_train_00008838,,,ade20k/ade20k_images/ADE_train_00008838.jpg,ade20k/ade20k_mask/ADE_train_00008838.png
folder,ADE_train_00008839,,,ade20k/ade20k_images/ADE_train_00008839.jpg,ade20k/ade20k_mask/ADE_train_00008839.png
folder,ADE_train_00008840,,,ade20k/ade20k_images/ADE_train_00008840.jpg,ade20k/ade20k_mask/ADE_train_00008840.png
folder,ADE_train_00008841,,,ade20k/ade20k_images/ADE_train_00008841.jpg,ade20k/ade20k_mask/ADE_train_00008841.png
folder,ADE_train_00008842,,,ade20k/ade20k_images/ADE_train_00008842.jpg,ade20k/ade20k_mask/ADE_train_00008842.png
folder,ADE_train_00008843,,,ade20k/ade20k_images/ADE_train_00008843.jpg,ade20k/ade20k_mask/ADE_train_00008843.png
folder,ADE_train_00008844,,,ade20k/ade20k_images/ADE_train_00008844.jpg,ade20k/ade20k_mask/ADE_train_00008844.png
folder,ADE_train_00008845,,,ade20k/ade20k_images/ADE_train_00008845.jpg,ade20k/ade20k_mask/ADE_train_00008845.png
